Equipment ID,Front Liner?,Source Locations,Product Group,Face Hole Drilled,Ream Hole Drilled,Hole Length,Charged Holes,Advance,Wet Holes,Activity,Shift Date,Shift Type,Week,Site Id
DD016,Yes,8982 GIB EWA,,0,0,0,,0,0,Waste Development <5.2m,26/06/2021,Night 12Hr,209,WBINC
DD065,Yes,8942 GIB ODN 1,,59,6,4.3,59,4,0,Ore Development >5.2m,26/06/2021,Night 12Hr,209,WBINC
DD036,No,8850 FTN ODN 1,,0,0,0,,0,0,Ore Development >5.2m,26/06/2021,Night 12Hr,209,WBINC
INC_GROUT1,,9142 HDY 40,,0,0,0,,0,0,Waste Development <5.2m,26/06/2021,Night 12Hr,209,WBINC
INC_GROUT1,,9142 HDY 40,,0,0,0,,0,0,Waste Development <5.2m,26/06/2021,Night 12Hr,209,WBINC
DD065,Yes,8922 GIB SMP 1,,0,0,0,,0,0,Waste Development <5.2m,26/06/2021,Night 12Hr,209,WBINC
INC_GROUT1,,9142 HDY 40,,0,0,4.3,,0,0,Waste Development <5.2m,26/06/2021,Night 12Hr,209,WBINC
DD036,No,8830 FTN ODS,,0,0,0,,0,0,Ore Development >5.2m,26/06/2021,Night 12Hr,209,WBINC
DD016,Yes,8942 GIB ODN 1,,0,0,0,,0,0,Ore Development <5.2m,26/06/2021,Night 12Hr,209,WBINC
INC_GROUT1,,9142 HDY 40,,0,0,0,,0,0,Waste Development <5.2m,26/06/2021,Night 12Hr,209,WBINC
DD065,Yes,8962 GIB ODS 1,,59,6,4.3,59,4,0,Ore Development <5.2m,26/06/2021,Night 12Hr,209,WBINC
DD016,No,8982 GIB EWA,,0,0,0,,0,0,Waste Development >5.2m,27/06/2021,Day 12Hr,209,WBINC
DD016,No,9102 HDY EXP,,0,0,0,,0,0,Waste Development >5.2m,27/06/2021,Day 12Hr,209,WBINC
DD023,Yes,8810 FTN EWA E,,70,6,4.3,70,4,0,Waste Development <5.2m,27/06/2021,Day 12Hr,209,WBINC
DD065,Yes,8982 GIB RAA S ,,72,6,3.3,,0,0,Waste Development >5.2m,27/06/2021,Day 12Hr,209,WBINC
DD016,Yes,8922 GIB ACC,,0,0,4.3,,0,0,Auto Drilling over shift change,27/06/2021,Day 12Hr,209,WBINC
DD023,Yes,8830 FTN ODN 1,,70,6,4.3,70,4,0,Ore Development >5.2m,27/06/2021,Day 12Hr,209,WBINC
DD023,Yes,8830 FTN ODS,,70,6,4.3,70,4,0,Ore Development >5.2m,27/06/2021,Day 12Hr,209,WBINC
DD065,Yes,9023 STO GIB,,0,0,0,0,0,0,Waste Development >5.2m,27/06/2021,Day 12Hr,209,WBINC
DD065,Yes,8982 GIB EWA,,72,6,4.3,,0,0,Decline Development,27/06/2021,Day 12Hr,209,WBINC
DD016,Yes,8922 GIB SMP 1,,0,0,0,,0,0,Waste Development >5.2m,27/06/2021,Day 12Hr,209,WBINC
DD016,Yes,8922 GIB ACC,,0,0,0,,0,0,Waste Development <5.2m,27/06/2021,Day 12Hr,209,WBINC
DD023,Yes,8890 FTN ODS 4,,0,0,0,0,0,0,Ore Development <5.2m,27/06/2021,Day 12Hr,209,WBINC
DD016,,9002 GIB SD 45,,0,0,0,0,0,0,Ore Development <5.2m,27/06/2021,Day 12Hr,209,WBINC
DD065,Yes,9023 STO GIB,,66,6,4.3,66,4,0,Waste Development >5.2m,27/06/2021,Day 12Hr,209,WBINC
DD023,Yes,8830 FTN ODN 1,,0,0,0,0,0,0,Ore Development >5.2m,27/06/2021,Day 12Hr,209,WBINC
DD016,No,8982 GIB RAA S ,,0,0,0,,0,0,Waste Development >5.2m,27/06/2021,Day 12Hr,209,WBINC
DD016,Yes,8922 GIB SMP 1,,0,0,4.3,,0,0,Auto Drilling over shift change,27/06/2021,Day 12Hr,209,WBINC
DD065,Yes,9002 GIB EXP S,,66,6,4.3,66,4,0,Waste Development <5.2m,27/06/2021,Day 12Hr,209,WBINC
DD023,Yes,8850 FTN ODS 1,,62,6,4.3,62,4,0,Ore Development <5.2m,27/06/2021,Night 12Hr,209,WBINC
DD065,Yes,8942 GIB ODN 1,,0,0,0,,0,0,Ore Development >5.2m,27/06/2021,Night 12Hr,209,WBINC
INC_GROUT1,,9002 GIB 45,,0,0,0,0,0,0,Ore Development <5.2m,27/06/2021,Night 12Hr,209,WBINC
DD065,Yes,8962 GIB ODS 3,,59,6,4.3,59,4,0,Ore Development <5.2m,27/06/2021,Night 12Hr,209,WBINC
INV_Paste,,8970 FTN 48 PD,,0,0,0,0,1,0,Paste Wall Firing,27/06/2021,Night 12Hr,209,WBINC
DD023,Yes,8850 FTN ODS 1,,0,0,0,,0,0,Ore Development <5.2m,27/06/2021,Night 12Hr,209,WBINC
DD023,Yes,8890 FTN ODS 4,,62,6,4.3,62,4,0,Ore Development <5.2m,27/06/2021,Night 12Hr,209,WBINC
DD065,Yes,8982 GIB RAA S ,,72,6,4.3,72,3,0,Waste Development >5.2m,27/06/2021,Night 12Hr,209,WBINC
DD036,No,8850 FTN ODN 1,,0,0,0,,0,0,Ore Development >5.2m,27/06/2021,Night 12Hr,209,WBINC
DD065,Yes,9102 HDY EXP,,59,6,4.3,59,4,0,Waste Development >5.2m,27/06/2021,Night 12Hr,209,WBINC
INC_GROUT1,,9142 HDY 40,,0,0,0,0,0,0,Ore Development <5.2m,27/06/2021,Night 12Hr,209,WBINC
INC_GROUT1,,8922 GIB SMP 1,,0,0,0,0,0,0,Waste Development <5.2m,27/06/2021,Night 12Hr,209,WBINC
DD065,Yes,8942 GIB ODN 1,,59,6,4.3,59,4,0,Ore Development >5.2m,27/06/2021,Night 12Hr,209,WBINC
INV_Paste,,8970 FTN 48 PD,,0,0,0,0,4,0,Advance Through Paste - Bogger,27/06/2021,Night 12Hr,209,WBINC
DD065,Yes,8982 GIB EWA,,68,6,4.3,68,4,0,Waste Development >5.2m,27/06/2021,Night 12Hr,209,WBINC
DD023,Yes,8890 FTN ODS 4,,0,0,0,,0,0,Ore Development <5.2m,27/06/2021,Night 12Hr,209,WBINC
DD065,Yes,9002 GIB SD 45,,0,0,0,,0,0,Ore Development <5.2m,28/06/2021,Day 12Hr,209,WBINC
DD036,Yes,8810 STC FTN,,0,0,0,0,0,0,Waste Development >5.2m,28/06/2021,Day 12Hr,209,WBINC
DD036,Yes,8830 FTN ODN,,0,0,0,0,0,0,Ore Development >5.2m,28/06/2021,Day 12Hr,209,WBINC
DD065,Yes,8922 GIB SMP 1,,0,0,0,0,0,0,Waste Development <5.2m,28/06/2021,Day 12Hr,209,WBINC
DD016,No,8962 GIB ODS 1,,0,0,0,,0,0,Ore Development <5.2m,28/06/2021,Day 12Hr,209,WBINC
DD065,Yes,8962 GIB ODS 1,,66,6,4.3,66,4,0,Ore Development <5.2m,28/06/2021,Day 12Hr,209,WBINC
DD065,Yes,8922 GIB ACC,,0,0,0,,0,0,Waste Development >5.2m,28/06/2021,Day 12Hr,209,WBINC
DD065,Yes,8922 GIB SMP 1,,54,6,3.3,54,4,0,Waste Development <5.2m,28/06/2021,Day 12Hr,209,WBINC
DD016,No,9002 GIB EXP S,,0,0,0,,0,0,Waste Development <5.2m,28/06/2021,Day 12Hr,209,WBINC
DD065,Yes,8922 GIB ACC,,72,6,4.3,72,4,0,Waste Development >5.2m,28/06/2021,Day 12Hr,209,WBINC
DD016,,9002 GIB SD 45,,0,0,0,,0,0,Ore Development <5.2m,28/06/2021,Day 12Hr,209,WBINC
DD023,Yes,8870 FTN ODN 1,,0,0,0,,0,0,Ore Development <5.2m,28/06/2021,Day 12Hr,209,WBINC
DD023,Yes,8850 FTN ODN 1,,70,6,4.3,70,4,0,Ore Development >5.2m,28/06/2021,Day 12Hr,209,WBINC
DD036,Yes,8810 STC FTN,,51,0,4.3,0,0,0,Waste Development >5.2m,28/06/2021,Day 12Hr,209,WBINC
DD016,,8922 GIB ACC,,0,0,0,0,0,0,Waste Development >5.2m,28/06/2021,Day 12Hr,209,WBINC
DD065,Yes,9002 GIB SD 45,,36,0,3.3,36,2,0,Ore Development <5.2m,28/06/2021,Day 12Hr,209,WBINC
DD023,Yes,8830 FTN ODN 1,,70,6,4.3,70,4,0,Ore Development >5.2m,28/06/2021,Day 12Hr,209,WBINC
DD016,,9142 HDY 40,,0,0,0,,0,0,Ore Development <5.2m,28/06/2021,Day 12Hr,209,WBINC
DD016,No,9023 STO GIB,,0,0,0,,0,0,Waste Development >5.2m,28/06/2021,Day 12Hr,209,WBINC
DD023,Yes,8830 FTN ODS,,0,0,0,,0,0,Ore Development >5.2m,28/06/2021,Day 12Hr,209,WBINC
DD065,Yes,9002 GIB EXP S,,66,6,4.3,66,4,0,Waste Development <5.2m,28/06/2021,Day 12Hr,209,WBINC
DD016,Yes,8982 GIB EWA,,0,0,0,,0,0,Paste Development,28/06/2021,Night 12Hr,209,WBINC
DD065,Yes,8982 GIB EWA,,66,6,4.3,66,4,0,Waste Development >5.2m,28/06/2021,Night 12Hr,209,WBINC
DD065,Yes,9023 GIB ACC,,0,0,0,,0,0,Waste Development >5.2m,28/06/2021,Night 12Hr,209,WBINC
DD016,Yes,8982 GIB RAA S ,,0,0,0,,0,0,Waste Development <5.2m,28/06/2021,Night 12Hr,209,WBINC
DD065,Yes,8942 GIB ODN 1,,0,0,0,,0,0,Ore Development >5.2m,28/06/2021,Night 12Hr,209,WBINC
DD023,Yes,8850 FTN ODS 1,,0,0,4.3,0,0,0,Ore Development <5.2m,28/06/2021,Night 12Hr,209,WBINC
DD023,Yes,8850 FTN ODS 1,,0,0,0,,0,0,Ore Development <5.2m,28/06/2021,Night 12Hr,209,WBINC
INC_GROUT1,,9002 GIB SD 45,,0,0,4.3,0,0,0,Waste Development <5.2m,28/06/2021,Night 12Hr,209,WBINC
DD016,Yes,9102 HDY EXP,,0,0,4.3,0,0,0,Waste Development >5.2m,28/06/2021,Night 12Hr,209,WBINC
DD036,No,8890 FTN ODS 4,,0,0,0,,0,0,Ore Development <5.2m,28/06/2021,Night 12Hr,209,WBINC
DD016,Yes,9023 STO GIB,,0,0,0,0,0,0,Waste Development >5.2m,28/06/2021,Night 12Hr,209,WBINC
DD023,Yes,8830 FTN ODS,,62,6,4.3,6,4,0,Ore Development >5.2m,28/06/2021,Night 12Hr,209,WBINC
INC_GROUT1,,9142 HDY 40,,0,0,0,,0,0,Paste Development,28/06/2021,Night 12Hr,209,WBINC
INC_GROUT1,,8922 GIB RAA S,,0,0,4.3,,0,0,Decline Development,28/06/2021,Night 12Hr,209,WBINC
DD016,Yes,9102 HDY EXP,,0,0,0,,0,0,Waste Development <5.2m,28/06/2021,Night 12Hr,209,WBINC
DD023,Yes,8830 FTN ODS,,0,0,0,,0,0,Ore Development >5.2m,28/06/2021,Night 12Hr,209,WBINC
INC_GROUT1,,9142 HDY 40,,0,0,4.3,,0,0,Decline Development,28/06/2021,Night 12Hr,209,WBINC
DD065,Yes,9023 STO GIB,,61,6,4.3,61,4,0,Waste Development >5.2m,28/06/2021,Night 12Hr,209,WBINC
DD016,Yes,9023 STO GIB,,0,0,4.3,0,0,0,Waste Development >5.2m,28/06/2021,Night 12Hr,209,WBINC
INC_GROUT1,,8922 GIB SMP 1,,0,0,4.3,,0,0,Decline Development,28/06/2021,Night 12Hr,209,WBINC
INC_GROUT1,,9002 GIB SD 45,,0,0,0,,0,0,Paste Development,28/06/2021,Night 12Hr,209,WBINC
DD065,Yes,9023 GIB ACC,,0,0,4.3,0,0,0,Waste Development >5.2m,28/06/2021,Night 12Hr,209,WBINC
DD036,No,8810 STC FTN,,23,6,4.3,72,4,0,Ore Development >5.2m,28/06/2021,Night 12Hr,209,WBINC
DD016,Yes,8982 GIB RAA S ,,0,0,4.3,0,0,0,Waste Development >5.2m,28/06/2021,Night 12Hr,209,WBINC
DD065,Yes,8942 GIB ODN 1,,0,0,4.3,0,0,0,Ore Development >5.2m,28/06/2021,Night 12Hr,209,WBINC
DD036,No,8890 FTN ODS 4,,0,0,4.3,0,0,0,Waste Development <5.2m,28/06/2021,Night 12Hr,209,WBINC
DD016,Yes,8982 GIB EWA,,0,0,4.3,,0,0,Decline Development,28/06/2021,Night 12Hr,209,WBINC
INC_GROUT1,,8922 GIB SMP 1,,0,0,0,,0,0,Paste Development,28/06/2021,Night 12Hr,209,WBINC
DD023,Yes,8830 FTN ODN 1,,70,6,4.3,70,4,0,Ore Development >5.2m,29/06/2021,Day 12Hr,209,WBINC
DD036,Yes,8942 GIB ODN 1,,61,6,4.3,61,4,0,Ore Development >5.2m,29/06/2021,Day 12Hr,209,WBINC
DD023,Yes,8850 FTN ODN 1,,0,0,0,,0,0,Waste Development >5.2m,29/06/2021,Day 12Hr,209,WBINC
DD023,Yes,8890 FTN ODS 4,,70,6,4.3,70,4,0,Ore Development <5.2m,29/06/2021,Day 12Hr,209,WBINC
DD065,Yes,8982 GIB EWA,,72,6,4.3,72,4,0,Decline Development,29/06/2021,Day 12Hr,209,WBINC
DD016,No,9102 HDY EXP,,0,0,0,,0,0,Waste Development >5.2m,29/06/2021,Day 12Hr,209,WBINC
DD016,No,9102 HDY EXP,,68,6,4.3,68,4,0,Waste Development >5.2m,29/06/2021,Day 12Hr,209,WBINC
DD023,Yes,8850 FTN ODS 1,,0,0,0,0,0,0,Waste Development <5.2m,29/06/2021,Day 12Hr,209,WBINC
DD065,Yes,8982 GIB RAA S ,,0,0,0,,0,0,Waste Development >5.2m,29/06/2021,Day 12Hr,209,WBINC
DD065,Yes,9002 GIB EXP S,,0,0,0,,0,0,Decline Development,29/06/2021,Day 12Hr,209,WBINC
DD036,Yes,8830 FTN ODN,,0,0,0,0,0,0,Ore Development >5.2m,29/06/2021,Day 12Hr,209,WBINC
DD065,Yes,8982 GIB EWA,,0,0,0,0,0,0,Decline Rehab,29/06/2021,Day 12Hr,209,WBINC
DD016,No,8962 GIB ODS 1,,0,0,0,,0,0,Ore Development <5.2m,29/06/2021,Day 12Hr,209,WBINC
DD023,Yes,8850 FTN ODS 1,,70,6,4.3,70,4,0,Waste Development <5.2m,29/06/2021,Day 12Hr,209,WBINC
DD016,,9142 HDY 40,,0,0,0,,0,0,Ore Development <5.2m,29/06/2021,Day 12Hr,209,WBINC
DD023,Yes,8850 FTN ODN 1,,0,0,0,,0,0,Ore Development >5.2m,29/06/2021,Night 12Hr,209,WBINC
DD065,Yes,8982 GIB EWA,,66,6,4.3,0,0,0,Decline Development,29/06/2021,Night 12Hr,209,WBINC
DD065,Yes,9002 GIB EXP S,,65,6,4.3,65,4,0,Decline Development,29/06/2021,Night 12Hr,209,WBINC
DD016,Yes,9023 STO GIB,,0,0,0,,0,0,Waste Development >5.2m,29/06/2021,Night 12Hr,209,WBINC
DD065,Yes,8962 GIB ODS 1,,59,6,4.3,59,4,0,Ore Development <5.2m,29/06/2021,Night 12Hr,209,WBINC
DD036,No,8922 GIB EWA W,,0,0,0,,0,0,Waste Development >5.2m,29/06/2021,Night 12Hr,209,WBINC
DD023,Yes,8830 FTN ODS,,0,0,0,,0,0,Ore Development >5.2m,29/06/2021,Night 12Hr,209,WBINC
DD023,Yes,8850 FTN ODN 1,,62,6,4.3,62,4,0,Ore Development >5.2m,29/06/2021,Night 12Hr,209,WBINC
DD036,No,8942 GIB ODS 1,,61,6,4.3,61,4,0,Ore Development >5.2m,29/06/2021,Night 12Hr,209,WBINC
DD016,Yes,8982 GIB EWA,,0,0,0,0,0,0,Decline Development,29/06/2021,Night 12Hr,209,WBINC
DD036,No,8942 GIB ODS 1,,0,0,0,0,0,0,Ore Development >5.2m,29/06/2021,Night 12Hr,209,WBINC
DD065,Yes,8982 GIB RAA N,,86,6,4.3,86,4,0,Waste Development >5.2m,30/06/2021,Day 12Hr,210,WBINC
DD016,,8982 GIB 57,,0,0,0,,0,0,Ore Development >5.2m,30/06/2021,Day 12Hr,210,WBINC
DD065,Yes,9023 STO GIB,,66,6,4.3,66,4,0,Waste Development <5.2m,30/06/2021,Day 12Hr,210,WBINC
DD065,Yes,9023 GIB ACC,,66,6,4.3,66,4,0,Waste Development >5.2m,30/06/2021,Day 12Hr,210,WBINC
DD023,Yes,8850 FTN ODS 1,,70,6,4.3,70,4,0,Ore Development <5.2m,30/06/2021,Day 12Hr,210,WBINC
DD016,No,8922 GIB SMP 1,,0,0,0,,0,0,Waste Development <5.2m,30/06/2021,Day 12Hr,210,WBINC
DD036,Yes,8870 FTN ODN 1,,0,0,0,0,0,0,Level Rehab,30/06/2021,Day 12Hr,210,WBINC
DD023,Yes,8830 FTN ODS,,70,6,4.3,70,4,0,Ore Development >5.2m,30/06/2021,Day 12Hr,210,WBINC
DD036,Yes,8970 FTN 49,,0,0,0,0,0,0,Level Rehab,30/06/2021,Day 12Hr,210,WBINC
DD065,Yes,8982 GIB RAA N,,0,0,0,,0,0,Waste Development >5.2m,30/06/2021,Day 12Hr,210,WBINC
DD016,No,8942 GIB ODS 1,,0,0,0,,0,0,Ore Development >5.2m,30/06/2021,Day 12Hr,210,WBINC
DD023,Yes,8850 FTN ODS 1,,0,0,0,,0,0,Ore Development <5.2m,30/06/2021,Day 12Hr,210,WBINC
DD016,No,8922 GIB ACC,,0,0,0,0,0,0,Waste Development >5.2m,30/06/2021,Day 12Hr,210,WBINC
DD036,Yes,8982 GIB EWA,,66,6,4.3,66,4,0,Decline Development,30/06/2021,Day 12Hr,210,WBINC
DD065,Yes,8982 GIB RAA S ,,0,0,0,,0,0,Waste Development >5.2m,30/06/2021,Day 12Hr,210,WBINC
DD023,Yes,8830 FTN ODS,,0,0,0,0,0,0,Ore Development >5.2m,30/06/2021,Day 12Hr,210,WBINC
DD036,Yes,8922 GIB EWA W,,0,0,0,0,0,0,Waste Development >5.2m,30/06/2021,Day 12Hr,210,WBINC
DD065,Yes,8922 GIB SMP 1,,52,6,4.3,52,4,0,Waste Development <5.2m,30/06/2021,Night 12Hr,210,WBINC
DD023,Yes,8890 FTN ODS 4,,0,0,0,,0,0,Ore Development <5.2m,30/06/2021,Night 12Hr,210,WBINC
DD023,Yes,8890 FTN ODS 4,,41,0,4.3,,0,0,Ore Development <5.2m,30/06/2021,Night 12Hr,210,WBINC
DD016,Yes,9002 GIB SD 45,,0,0,0,,0,0,Ore Development >5.2m,30/06/2021,Night 12Hr,210,WBINC
DD036,No,8970 FTN 49,,0,0,0,,0,0,Face Support,30/06/2021,Night 12Hr,210,WBINC
DD065,Yes,8962 GIB ODS 1,,0,0,0,,0,0,Ore Development <5.2m,30/06/2021,Night 12Hr,210,WBINC
DD036,No,8830 FTN ODN 1,,0,0,0,,0,0,Ore Development >5.2m,30/06/2021,Night 12Hr,210,WBINC
DD016,Yes,8942 GIB ODN 1,,0,0,0,0,0,0,Ore Development >5.2m,30/06/2021,Night 12Hr,210,WBINC
DD065,Yes,8942 GIB ODN 1,,59,6,4.3,59,4,0,Ore Development >5.2m,30/06/2021,Night 12Hr,210,WBINC
DD065,Yes,8922 GIB ACC,,68,6,4.3,68,4,0,Waste Development >5.2m,30/06/2021,Night 12Hr,210,WBINC
DD023,Yes,8830 FTN ODN 1,,62,6,4.3,,0,0,Ore Development >5.2m,30/06/2021,Night 12Hr,210,WBINC
DD065,Yes,8922 GIB ACC,,0,0,0,0,0,0,Waste Development >5.2m,30/06/2021,Night 12Hr,210,WBINC
DD036,No,8850 FTN ODS 1,,0,0,0,,0,0,Ore Development <5.2m,30/06/2021,Night 12Hr,210,WBINC
DD036,No,8830 FTN ODS,,0,0,0,,0,0,Ore Development >5.2m,1/07/2021,Day 12Hr,210,WBINC
DD036,Yes,8830 FTN ODS,,63,6,4.3,63,4,0,Ore Development >5.2m,1/07/2021,Day 12Hr,210,WBINC
DD065,Yes,8962 GIB ODS 1,,66,6,4.3,66,4,0,Ore Development <5.2m,1/07/2021,Day 12Hr,210,WBINC
DD036,Yes,8890 FTN ODS 4,,17,6,4.3,66,4,0,Ore Development <5.2m,1/07/2021,Day 12Hr,210,WBINC
DD036,Yes,8850 FTN ODN 1,,0,0,0,,0,0,Ore Development >5.2m,1/07/2021,Day 12Hr,210,WBINC
DD036,No,8870 FTN ODN 1,,0,0,0,,0,0,Ore Development <5.2m,1/07/2021,Day 12Hr,210,WBINC
DD065,Yes,8942 GIB ODN 1,,66,6,4.3,66,4,0,Ore Development >5.2m,1/07/2021,Day 12Hr,210,WBINC
DD065,Yes,8942 GIB ODN 1,,0,0,0,,0,0,Ore Development >5.2m,1/07/2021,Day 12Hr,210,WBINC
DD023,Yes,8830 FTN ODN 1,,0,0,4.3,62,4,0,Ore Development >5.2m,1/07/2021,Day 12Hr,210,WBINC
INC_GROUT1,,8982 GIB 57,,0,0,0,0,0,0,Ore Development <5.2m,1/07/2021,Day 12Hr,210,WBINC
INC_GROUT1,,9002 GIB SD 45,,0,0,0,0,0,0,Ore Development <5.2m,1/07/2021,Day 12Hr,210,WBINC
DD036,Yes,8850 FTN ODS 1,,61,6,4.3,61,4,0,Ore Development <5.2m,1/07/2021,Day 12Hr,210,WBINC
DD065,Yes,8962 GIB ODS 1,,0,0,0,,0,0,Ore Development <5.2m,1/07/2021,Day 12Hr,210,WBINC
DD065,Yes,9002 GIB EXP S,,0,0,0,,0,0,Decline Development,1/07/2021,Day 12Hr,210,WBINC
DD065,Yes,9023 GIB ACC,,0,0,0,,0,0,Waste Development >5.2m,1/07/2021,Night 12Hr,210,WBINC
DD036,No,8850 FTN ODN 1,,61,6,4.3,61,4,0,Ore Development >5.2m,1/07/2021,Night 12Hr,210,WBINC
DD065,Yes,9002 GIB EXP S,,0,0,0,,0,0,Waste Development <5.2m,1/07/2021,Night 12Hr,210,WBINC
DD065,Yes,9023 GIB ACC,,59,6,4.3,59,4,0,Waste Development >5.2m,1/07/2021,Night 12Hr,210,WBINC
DD065,Yes,9002 GIB EXP S,,16,0,4.3,0,0,0,Decline Development,1/07/2021,Night 12Hr,210,WBINC
DD036,No,8870 FTN ODN 1,,0,0,0,,0,0,Face Support,1/07/2021,Night 12Hr,210,WBINC
DD036,No,8850 FTN ODS 1,,0,0,0,,0,0,Ore Development <5.2m,1/07/2021,Night 12Hr,210,WBINC
INC_GROUT1,,9002 GIB SD 45,,0,0,0,0,0,0,Ore Development <5.2m,1/07/2021,Night 12Hr,210,WBINC
INV_Paste,,8970 FTN 49,,0,0,0,0,4,0,Advance Through Paste - Bogger,1/07/2021,Night 12Hr,210,WBINC
DD065,Yes,9002 GIB SD 45,,59,6,4.3,59,4,0,Ore Development <5.2m,1/07/2021,Night 12Hr,210,WBINC
DD016,Yes,8810 FTN STO,,0,0,0,0,0,0,Waste Development >5.2m,1/07/2021,Night 12Hr,210,WBINC
DD065,Yes,8962 GIB ODS 1,,0,0,0,,0,0,Ore Development <5.2m,2/07/2021,Day 12Hr,210,WBINC
DD036,Yes,8890 FTN ODS 4,,63,6,4.3,63,4,0,Ore Development <5.2m,2/07/2021,Day 12Hr,210,WBINC
DD036,Yes,8890 FTN ODS 4,,0,0,0,,0,0,Ore Development <5.2m,2/07/2021,Day 12Hr,210,WBINC
DD016,No,8970 FTN 48 PD,,0,0,0,,0,0,Paste Development,2/07/2021,Day 12Hr,210,WBINC
DD065,Yes,9002 GIB EXP S,,50,6,4.3,50,4,0,Decline Development,2/07/2021,Day 12Hr,210,WBINC
DD036,Yes,8850 FTN ODS 1,,2,0,4.3,0,0,0,Ore Development <5.2m,2/07/2021,Day 12Hr,210,WBINC
DD036,Yes,8850 FTN ODS 1,,0,0,0,0,0,0,Ore Development <5.2m,2/07/2021,Day 12Hr,210,WBINC
DD065,Yes,8962 GIB ODS 1,,66,6,4.3,66,4,0,Ore Development <5.2m,2/07/2021,Day 12Hr,210,WBINC
INC_GROUT1,,8982 GIB 57,,0,0,0,0,0,0,Ore Development >5.2m,2/07/2021,Day 12Hr,210,WBINC
DD065,Yes,9102 HDY EXP,,0,0,0,,0,0,Waste Development >5.2m,2/07/2021,Day 12Hr,210,WBINC
DD065,Yes,9002 GIB EXP S,,0,0,0,,0,0,Decline Development,2/07/2021,Day 12Hr,210,WBINC
DD036,No,8810 FTN DEC,,0,0,0,,0,0,Decline Development,2/07/2021,Night 12Hr,210,WBINC
INC_GROUT1,,8982 GIB SD 51,,0,0,0,0,0,0,Fan Hanger,2/07/2021,Night 12Hr,210,WBINC
DD016,Yes,8922 GIB SMP 1,,0,0,0,,0,0,Waste Development >5.2m,2/07/2021,Night 12Hr,210,WBINC
DD065,Yes,9102 HDY EXP,,59,6,4.3,59,4,0,Waste Development >5.2m,2/07/2021,Night 12Hr,210,WBINC
DD016,Yes,9023 GIB ACC,,0,0,0,,0,0,Waste Development <5.2m,2/07/2021,Night 12Hr,210,WBINC
DD065,Yes,8982 GIB EWA,,66,6,4.3,66,4,0,Decline Development,2/07/2021,Night 12Hr,210,WBINC
DD065,Yes,8982 GIB EWA,,0,0,0,,0,0,Decline Development,2/07/2021,Night 12Hr,210,WBINC
DD036,No,8810 STC FTN,,0,0,0,,0,0,Face Support,2/07/2021,Night 12Hr,210,WBINC
DD065,Yes,8962 GIB ODS 1,,0,0,0,,0,0,Ore Development <5.2m,2/07/2021,Night 12Hr,210,WBINC
DD016,Yes,9023 GIB ACC,,61,6,4.3,61,4,0,Waste Development <5.2m,2/07/2021,Night 12Hr,210,WBINC
DD016,Yes,9023 STO GIB,,0,0,0,,0,0,Waste Development <5.2m,2/07/2021,Night 12Hr,210,WBINC
DD036,No,8830 FTN ODS,,0,0,0,,0,0,Ore Development >5.2m,2/07/2021,Night 12Hr,210,WBINC
DD036,No,8850 FTN ODS 1,,57,6,4.3,57,4,0,Ore Development <5.2m,2/07/2021,Night 12Hr,210,WBINC
DD065,Yes,8962 GIB ODS 1,,0,0,0,,0,0,Ore Development <5.2m,3/07/2021,Day 12Hr,210,WBINC
DD036,Yes,8830 FTN ODS,,0,0,0,,0,0,Ore Development >5.2m,3/07/2021,Day 12Hr,210,WBINC
DD016,Yes,8922 GIB SMP 1,,0,0,0,,0,0,Waste Development <5.2m,3/07/2021,Day 12Hr,210,WBINC
DD036,Yes,8810 FTN EWA,,0,0,0,,0,0,Decline Development,3/07/2021,Day 12Hr,210,WBINC
INC_GROUT1,,8982 GIB SD 51,,0,0,0,0,0,0,Waste Development >5.2m,3/07/2021,Day 12Hr,210,WBINC
DD016,Yes,8922 GIB ACC,,0,0,0,,0,0,Waste Development >5.2m,3/07/2021,Day 12Hr,210,WBINC
INC_GROUT1,,8922 GIB PFC,,0,0,0,0,0,0,Ore Development >5.2m,3/07/2021,Night 12Hr,210,WBINC
DD036,No,8810 FTN EWA W,,0,0,0,,0,0,Stripping,3/07/2021,Night 12Hr,210,WBINC
DD016,No,8942 GIB ODN 1,,61,6,4.3,61,4,0,Ore Development >5.2m,3/07/2021,Night 12Hr,210,WBINC
DD016,No,8942 GIB ODN 1,,0,0,0,,0,0,Ore Development >5.2m,3/07/2021,Night 12Hr,210,WBINC
DD065,Yes,8962 GIB ODS 1,,59,6,4.3,59,4,0,Ore Development <5.2m,3/07/2021,Night 12Hr,210,WBINC
DD016,No,8922 GIB ACO,,0,0,0,,0,0,Waste Development >5.2m,3/07/2021,Night 12Hr,210,WBINC
DD065,Yes,8982 GIB 51,,0,0,3.3,49,3,0,Stripping,3/07/2021,Night 12Hr,210,WBINC
DD023,No,8850 FTN ODN 1,,0,0,0,,0,0,Ore Development >5.2m,3/07/2021,Night 12Hr,210,WBINC
DD023,No,8850 FTN ODS 1,,0,0,0,,0,0,Ore Development <5.2m,3/07/2021,Night 12Hr,210,WBINC
DD065,Yes,8982 GIB 51,,0,0,0,,0,0,Stripping,3/07/2021,Night 12Hr,210,WBINC
DD065,Yes,8922 GIB PFC,,59,6,3.3,59,4,0,Waste Development <5.2m,4/07/2021,Day 12Hr,210,WBINC
